utterance_id,ds_split,ds_index,speaker,l1,group,track,target_label,target_idx,duration_sec,split
16784,test,6936,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.96,cal
16785,test,6937,EDACC-C47-B,Irish English,ireland,A,ireland,6,2.5,cal
16787,test,6939,EDACC-C47-B,Irish English,ireland,A,ireland,6,30.88,cal
16789,test,6941,EDACC-C47-B,Irish English,ireland,A,ireland,6,10.45,cal
16791,test,6943,EDACC-C47-B,Irish English,ireland,A,ireland,6,13.99,cal
16792,test,6944,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.15,cal
16793,test,6945,EDACC-C47-B,Irish English,ireland,A,ireland,6,2.86,cal
16794,test,6946,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.0,cal
16795,test,6947,EDACC-C47-B,Irish English,ireland,A,ireland,6,1.09,cal
16796,test,6948,EDACC-C47-A,Irish English,ireland,A,ireland,6,22.84,cal
16797,test,6949,EDACC-C47-B,Irish English,ireland,A,ireland,6,2.47,cal
16798,test,6950,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.03,cal
16799,test,6951,EDACC-C47-B,Irish English,ireland,A,ireland,6,4.21,cal
16800,test,6952,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.0,cal
16801,test,6953,EDACC-C47-B,Irish English,ireland,A,ireland,6,4.18,cal
16802,test,6954,EDACC-C47-A,Irish English,ireland,A,ireland,6,4.66,cal
16804,test,6956,EDACC-C47-A,Irish English,ireland,A,ireland,6,10.57,cal
16806,test,6958,EDACC-C47-A,Irish English,ireland,A,ireland,6,10.39,cal
16808,test,6960,EDACC-C47-A,Irish English,ireland,A,ireland,6,7.45,cal
16810,test,6962,EDACC-C47-A,Irish English,ireland,A,ireland,6,51.76,cal
16811,test,6963,EDACC-C47-B,Irish English,ireland,A,ireland,6,22.3,cal
16813,test,6965,EDACC-C47-B,Irish English,ireland,A,ireland,6,32.23,cal
16815,test,6967,EDACC-C47-B,Irish English,ireland,A,ireland,6,1.02,cal
16816,test,6968,EDACC-C47-A,Irish English,ireland,A,ireland,6,7.82,cal
16817,test,6969,EDACC-C47-B,Irish English,ireland,A,ireland,6,11.8,cal
16818,test,6970,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.27,cal
16819,test,6971,EDACC-C47-B,Irish English,ireland,A,ireland,6,3.31,cal
16820,test,6972,EDACC-C47-A,Irish English,ireland,A,ireland,6,2.32,cal
16821,test,6973,EDACC-C47-B,Irish English,ireland,A,ireland,6,46.39,cal
16823,test,6975,EDACC-C47-B,Irish English,ireland,A,ireland,6,15.31,cal
16825,test,6977,EDACC-C47-B,Irish English,ireland,A,ireland,6,6.91,cal
16826,test,6978,EDACC-C47-A,Irish English,ireland,A,ireland,6,2.62,cal
16827,test,6979,EDACC-C47-B,Irish English,ireland,A,ireland,6,3.07,cal
16829,test,6981,EDACC-C47-B,Irish English,ireland,A,ireland,6,6.22,cal
16830,test,6982,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.96,cal
16831,test,6983,EDACC-C47-B,Irish English,ireland,A,ireland,6,3.88,cal
16832,test,6984,EDACC-C47-A,Irish English,ireland,A,ireland,6,2.02,cal
16834,test,6986,EDACC-C47-A,Irish English,ireland,A,ireland,6,2.35,cal
16835,test,6987,EDACC-C47-B,Irish English,ireland,A,ireland,6,10.63,cal
16837,test,6989,EDACC-C47-B,Irish English,ireland,A,ireland,6,14.95,cal
16838,test,6990,EDACC-C47-A,Irish English,ireland,A,ireland,6,2.98,cal
16839,test,6991,EDACC-C47-B,Irish English,ireland,A,ireland,6,3.01,cal
16840,test,6992,EDACC-C47-A,Irish English,ireland,A,ireland,6,3.37,cal
16841,test,6993,EDACC-C47-B,Irish English,ireland,A,ireland,6,8.89,cal
16843,test,6995,EDACC-C47-B,Irish English,ireland,A,ireland,6,5.23,cal
16845,test,6997,EDACC-C47-B,Irish English,ireland,A,ireland,6,4.03,cal
16846,test,6998,EDACC-C47-B,Irish English,ireland,A,ireland,6,68.62,cal
16847,test,6999,EDACC-C47-B,Irish English,ireland,A,ireland,6,31.87,cal
16849,test,7001,EDACC-C47-B,Irish English,ireland,A,ireland,6,9.19,cal
16850,test,7002,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.42,cal
16851,test,7003,EDACC-C47-B,Irish English,ireland,A,ireland,6,1.78,cal
16853,test,7005,EDACC-C47-B,Irish English,ireland,A,ireland,6,9.94,cal
16855,test,7007,EDACC-C47-B,Irish English,ireland,A,ireland,6,19.39,cal
16856,test,7008,EDACC-C47-A,Irish English,ireland,A,ireland,6,4.06,cal
16858,test,7010,EDACC-C47-A,Irish English,ireland,A,ireland,6,1.0,cal
16859,test,7011,EDACC-C47-B,Irish English,ireland,A,ireland,6,2.32,cal
16860,test,7012,EDACC-C47-A,Irish English,ireland,A,ireland,6,11.14,cal
16861,test,7013,EDACC-C47-B,Irish English,ireland,A,ireland,6,42.22,cal
16863,test,7015,EDACC-C47-B,Irish English,ireland,A,ireland,6,11.11,cal
16865,test,7017,EDACC-C47-B,Irish English,ireland,A,ireland,6,13.99,cal
16867,test,7019,EDACC-C47-B,Irish English,ireland,A,ireland,6,1.0,cal
16868,test,7020,EDACC-C47-A,Irish English,ireland,A,ireland,6,2.408,cal
17327,test,7479,EDACC-C57-A,Italian,Italian,B,,-1,36.44,cal
17330,test,7482,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.45,cal
17331,test,7483,EDACC-C57-A,Italian,Italian,B,,-1,10.42,cal
17332,test,7484,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,5.86,cal
17333,test,7485,EDACC-C57-A,Italian,Italian,B,,-1,30.46,cal
17334,test,7486,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,27.07,cal
17335,test,7487,EDACC-C57-A,Italian,Italian,B,,-1,10.6,cal
17336,test,7488,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.68,cal
17337,test,7489,EDACC-C57-A,Italian,Italian,B,,-1,1.54,cal
17339,test,7491,EDACC-C57-A,Italian,Italian,B,,-1,9.1,cal
17342,test,7494,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.45,cal
17343,test,7495,EDACC-C57-A,Italian,Italian,B,,-1,8.08,cal
17345,test,7497,EDACC-C57-A,Italian,Italian,B,,-1,6.43,cal
17347,test,7499,EDACC-C57-A,Italian,Italian,B,,-1,11.68,cal
17348,test,7500,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.69,cal
17349,test,7501,EDACC-C57-A,Italian,Italian,B,,-1,1.45,cal
17350,test,7502,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.93,cal
17351,test,7503,EDACC-C57-A,Italian,Italian,B,,-1,1.69,cal
17352,test,7504,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.0,cal
17354,test,7506,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,13.15,cal
17356,test,7508,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.43,cal
17357,test,7509,EDACC-C57-A,Italian,Italian,B,,-1,3.61,cal
17358,test,7510,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,11.14,cal
17359,test,7511,EDACC-C57-A,Italian,Italian,B,,-1,16.63,cal
17360,test,7512,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.33,cal
17361,test,7513,EDACC-C57-A,Italian,Italian,B,,-1,4.15,cal
17362,test,7514,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,8.17,cal
17363,test,7515,EDACC-C57-A,Italian,Italian,B,,-1,25.54,cal
17364,test,7516,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.55,cal
17365,test,7517,EDACC-C57-A,Italian,Italian,B,,-1,3.16,cal
17366,test,7518,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,15.28,cal
17367,test,7519,EDACC-C57-A,Italian,Italian,B,,-1,1.3,cal
17368,test,7520,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,10.99,cal
17370,test,7522,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.33,cal
17372,test,7524,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,15.49,cal
17374,test,7526,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,13.33,cal
17376,test,7528,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.3,cal
17377,test,7529,EDACC-C57-A,Italian,Italian,B,,-1,2.77,cal
17378,test,7530,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.66,cal
17381,test,7533,EDACC-C57-A,Italian,Italian,B,,-1,22.81,cal
17382,test,7534,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.18,cal
17384,test,7536,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,8.41,cal
17388,test,7540,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,7.75,cal
17389,test,7541,EDACC-C57-A,Italian,Italian,B,,-1,1.09,cal
17390,test,7542,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.1,cal
17391,test,7543,EDACC-C57-A,Italian,Italian,B,,-1,1.0,cal
17392,test,7544,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.71,cal
17393,test,7545,EDACC-C57-A,Italian,Italian,B,,-1,12.79,cal
17394,test,7546,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,12.07,cal
17396,test,7548,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,7.33,cal
17397,test,7549,EDACC-C57-A,Italian,Italian,B,,-1,13.63,cal
17400,test,7552,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,6.46,cal
17401,test,7553,EDACC-C57-A,Italian,Italian,B,,-1,1.42,cal
17402,test,7554,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.99,cal
17404,test,7556,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,17.59,cal
17406,test,7558,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.64,cal
17407,test,7559,EDACC-C57-A,Italian,Italian,B,,-1,1.39,cal
17408,test,7560,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.18,cal
17410,test,7562,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,5.5,cal
17412,test,7564,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.08,cal
17413,test,7565,EDACC-C57-A,Italian,Italian,B,,-1,2.2,cal
17414,test,7566,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.13,cal
17416,test,7568,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.43,cal
17418,test,7570,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.48,cal
17420,test,7572,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.15,cal
17421,test,7573,EDACC-C57-A,Italian,Italian,B,,-1,15.19,cal
17422,test,7574,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.75,cal
17423,test,7575,EDACC-C57-A,Italian,Italian,B,,-1,10.54,cal
17424,test,7576,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.24,cal
17425,test,7577,EDACC-C57-A,Italian,Italian,B,,-1,13.0,cal
17426,test,7578,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.72,cal
17427,test,7579,EDACC-C57-A,Italian,Italian,B,,-1,2.77,cal
17429,test,7581,EDACC-C57-A,Italian,Italian,B,,-1,114.34,cal
17430,test,7582,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.42,cal
17432,test,7584,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,25.66,cal
17434,test,7586,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,11.17,cal
17435,test,7587,EDACC-C57-A,Italian,Italian,B,,-1,42.58,cal
17436,test,7588,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,5.35,cal
17438,test,7590,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,10.39,cal
17439,test,7591,EDACC-C57-A,Italian,Italian,B,,-1,1.09,cal
17440,test,7592,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.01,cal
17442,test,7594,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,6.94,cal
17443,test,7595,EDACC-C57-A,Italian,Italian,B,,-1,1.66,cal
17444,test,7596,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.91,cal
17446,test,7598,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,13.36,cal
17449,test,7601,EDACC-C57-A,Italian,Italian,B,,-1,49.84,cal
17450,test,7602,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,10.45,cal
17452,test,7604,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,22.33,cal
17454,test,7606,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.18,cal
17456,test,7608,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,10.72,cal
17457,test,7609,EDACC-C57-A,Italian,Italian,B,,-1,1.27,cal
17458,test,7610,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.22,cal
17460,test,7612,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,13.66,cal
17462,test,7614,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.63,cal
17463,test,7615,EDACC-C57-A,Italian,Italian,B,,-1,6.28,cal
17464,test,7616,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.61,cal
17465,test,7617,EDACC-C57-A,Italian,Italian,B,,-1,20.2,cal
17466,test,7618,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,8.47,cal
17468,test,7620,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,16.93,cal
17470,test,7622,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.0,cal
17472,test,7624,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.03,cal
17474,test,7626,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.88,cal
17476,test,7628,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.26,cal
17477,test,7629,EDACC-C57-A,Italian,Italian,B,,-1,2.5,cal
17478,test,7630,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.6,cal
17480,test,7632,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.09,cal
17482,test,7634,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,10.24,cal
17484,test,7636,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.18,cal
17485,test,7637,EDACC-C57-A,Italian,Italian,B,,-1,1.24,cal
17486,test,7638,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,7.24,cal
17488,test,7640,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.12,cal
17490,test,7642,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,14.92,cal
17492,test,7644,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.59,cal
17493,test,7645,EDACC-C57-A,Italian,Italian,B,,-1,4.24,cal
17494,test,7646,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.14,cal
17495,test,7647,EDACC-C57-A,Italian,Italian,B,,-1,5.02,cal
17496,test,7648,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,15.16,cal
17498,test,7650,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,17.98,cal
17500,test,7652,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.78,cal
17501,test,7653,EDACC-C57-A,Italian,Italian,B,,-1,1.33,cal
17502,test,7654,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.44,cal
17504,test,7656,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.74,cal
17506,test,7658,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.98,cal
17508,test,7660,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,7.6,cal
17510,test,7662,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.73,cal
17511,test,7663,EDACC-C57-A,Italian,Italian,B,,-1,18.07,cal
17512,test,7664,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.44,cal
17513,test,7665,EDACC-C57-A,Italian,Italian,B,,-1,22.24,cal
17515,test,7667,EDACC-C57-A,Italian,Italian,B,,-1,17.14,cal
17516,test,7668,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.64,cal
17517,test,7669,EDACC-C57-A,Italian,Italian,B,,-1,1.03,cal
17519,test,7671,EDACC-C57-A,Italian,Italian,B,,-1,2.77,cal
17520,test,7672,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.06,cal
17521,test,7673,EDACC-C57-A,Italian,Italian,B,,-1,1.03,cal
17522,test,7674,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,10.9,cal
17523,test,7675,EDACC-C57-A,Italian,Italian,B,,-1,2.29,cal
17524,test,7676,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.27,cal
17525,test,7677,EDACC-C57-A,Italian,Italian,B,,-1,1.27,cal
17526,test,7678,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,6.43,cal
17527,test,7679,EDACC-C57-A,Italian,Italian,B,,-1,1.57,cal
17528,test,7680,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,14.98,cal
17529,test,7681,EDACC-C57-A,Italian,Italian,B,,-1,9.7,cal
17530,test,7682,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.22,cal
17531,test,7683,EDACC-C57-A,Italian,Italian,B,,-1,37.39,cal
17532,test,7684,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.57,cal
17533,test,7685,EDACC-C57-A,Italian,Italian,B,,-1,12.516,cal
17534,test,7686,EDACC-C57-A,Italian,Italian,B,,-1,23.12,cal
17535,test,7687,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.0,cal
17536,test,7688,EDACC-C57-A,Italian,Italian,B,,-1,7.21,cal
17538,test,7690,EDACC-C57-A,Italian,Italian,B,,-1,4.15,cal
17539,test,7691,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,6.79,cal
17541,test,7693,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,13.48,cal
17542,test,7694,EDACC-C57-A,Italian,Italian,B,,-1,4.06,cal
17543,test,7695,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.86,cal
17545,test,7697,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,33.67,cal
17547,test,7699,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,13.0,cal
17549,test,7701,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.04,cal
17550,test,7702,EDACC-C57-A,Italian,Italian,B,,-1,15.1,cal
17552,test,7704,EDACC-C57-A,Italian,Italian,B,,-1,77.26,cal
17553,test,7705,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,15.49,cal
17555,test,7707,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.75,cal
17557,test,7709,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,6.22,cal
17559,test,7711,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.04,cal
17561,test,7713,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.24,cal
17563,test,7715,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,8.05,cal
17565,test,7717,EDACC-C57-A,Italian,Italian,B,,-1,13.3,cal
17567,test,7719,EDACC-C57-A,Italian,Italian,B,,-1,1.0,cal
17568,test,7720,EDACC-C57-A,Italian,Italian,B,,-1,2.74,cal
17569,test,7721,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,17.8,cal
17571,test,7723,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,19.54,cal
17572,test,7724,EDACC-C57-A,Italian,Italian,B,,-1,21.4,cal
17573,test,7725,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,6.58,cal
17575,test,7727,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,8.08,cal
17577,test,7729,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.65,cal
17579,test,7731,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.09,cal
17581,test,7733,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,11.59,cal
17583,test,7735,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,8.59,cal
17584,test,7736,EDACC-C57-A,Italian,Italian,B,,-1,5.77,cal
17586,test,7738,EDACC-C57-A,Italian,Italian,B,,-1,8.2,cal
17589,test,7741,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.32,cal
17591,test,7743,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,12.04,cal
17592,test,7744,EDACC-C57-A,Italian,Italian,B,,-1,24.94,cal
17594,test,7746,EDACC-C57-A,Italian,Italian,B,,-1,63.37,cal
17596,test,7748,EDACC-C57-A,Italian,Italian,B,,-1,4.96,cal
17597,test,7749,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.04,cal
17599,test,7751,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.41,cal
17601,test,7753,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.36,cal
17603,test,7755,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,12.31,cal
17604,test,7756,EDACC-C57-A,Italian,Italian,B,,-1,1.33,cal
17605,test,7757,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.44,cal
17607,test,7759,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.76,cal
17609,test,7761,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,16.51,cal
17611,test,7763,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.09,cal
17613,test,7765,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.45,cal
17615,test,7767,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.33,cal
17617,test,7769,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,25.81,cal
17619,test,7771,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,14.77,cal
17621,test,7773,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,11.8,cal
17622,test,7774,EDACC-C57-A,Italian,Italian,B,,-1,38.38,cal
17626,test,7778,EDACC-C57-A,Italian,Italian,B,,-1,7.21,cal
17627,test,7779,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.28,cal
17629,test,7781,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,9.55,cal
17630,test,7782,EDACC-C57-A,Italian,Italian,B,,-1,6.01,cal
17631,test,7783,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.08,cal
17634,test,7786,EDACC-C57-A,Italian,Italian,B,,-1,7.18,cal
17636,test,7788,EDACC-C57-A,Italian,Italian,B,,-1,1.39,cal
17637,test,7789,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,21.4,cal
17639,test,7791,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,25.75,cal
17640,test,7792,EDACC-C57-A,Italian,Italian,B,,-1,3.07,cal
17641,test,7793,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.12,cal
17642,test,7794,EDACC-C57-A,Italian,Italian,B,,-1,1.39,cal
17643,test,7795,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,22.06,cal
17645,test,7797,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,12.1,cal
17647,test,7799,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.26,cal
17648,test,7800,EDACC-C57-A,Italian,Italian,B,,-1,2.11,cal
17649,test,7801,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.77,cal
17651,test,7803,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.03,cal
17654,test,7806,EDACC-C57-A,Italian,Italian,B,,-1,9.55,cal
17658,test,7810,EDACC-C57-A,Italian,Italian,B,,-1,20.86,cal
17662,test,7814,EDACC-C57-A,Italian,Italian,B,,-1,3.13,cal
17665,test,7817,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,23.14,cal
17667,test,7819,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,10.72,cal
17668,test,7820,EDACC-C57-A,Italian,Italian,B,,-1,172.36,cal
17671,test,7823,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,5.92,cal
17672,test,7824,EDACC-C57-A,Italian,Italian,B,,-1,1.66,cal
17673,test,7825,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.98,cal
17674,test,7826,EDACC-C57-A,Italian,Italian,B,,-1,1.48,cal
17675,test,7827,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,11.44,cal
17676,test,7828,EDACC-C57-A,Italian,Italian,B,,-1,1.39,cal
17679,test,7831,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.57,cal
17681,test,7833,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,12.52,cal
17682,test,7834,EDACC-C57-A,Italian,Italian,B,,-1,1.15,cal
17683,test,7835,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.3,cal
17685,test,7837,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.92,cal
17687,test,7839,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,5.92,cal
17688,test,7840,EDACC-C57-A,Italian,Italian,B,,-1,1.63,cal
17689,test,7841,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.12,cal
17690,test,7842,EDACC-C57-A,Italian,Italian,B,,-1,1.18,cal
17691,test,7843,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.42,cal
17693,test,7845,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.37,cal
17694,test,7846,EDACC-C57-A,Italian,Italian,B,,-1,1.06,cal
17695,test,7847,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,3.55,cal
17697,test,7849,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.44,cal
17699,test,7851,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,6.91,cal
17701,test,7853,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,2.59,cal
17703,test,7855,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,4.21,cal
17706,test,7858,EDACC-C57-A,Italian,Italian,B,,-1,1.81,cal
17707,test,7859,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,7.9,cal
17708,test,7860,EDACC-C57-A,Italian,Italian,B,,-1,1.69,cal
17709,test,7861,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,23.77,cal
17711,test,7863,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,11.8,cal
17712,test,7864,EDACC-C57-A,Italian,Italian,B,,-1,38.41,cal
17713,test,7865,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.81,cal
17715,test,7867,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,1.21,cal
17716,test,7868,EDACC-C57-A,Italian,Italian,B,,-1,1.81,cal
17717,test,7869,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,13.48,cal
17718,test,7870,EDACC-C57-A,Italian,Italian,B,,-1,1.33,cal
17719,test,7871,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,54.79,cal
17720,test,7872,EDACC-C57-A,Italian,Italian,B,,-1,2.89,cal
17721,test,7873,EDACC-C57-B,Hebrew,OOV-aggregate,B,,-1,7.84,cal
17722,test,7874,EDACC-C57-A,Italian,Italian,B,,-1,2.35,cal
